-0.5546117654351193	80	-
-0.5546117654351193	70	-
-0.5546117654351193	60	-
1.9480187065350356	177	-
2.0067956628275794	182	+
2.0067956628275794	172	+
2.0067956628275794	162	+
2.0067956628275794	152	+
2.0067956628275794	142	+
2.0067956628275794	132	+
2.0067956628275794	122	+
2.0067956628275794	112	+
2.0067956628275794	102	+
2.0067956628275794	92	+
2.0067956628275794	82	+
2.0067956628275794	72	+
2.0067956628275794	62	+
2.7608829729312947	176	-
2.7608829729312947	166	-
2.7608829729312947	156	-
2.7608829729312947	146	-
2.7608829729312947	136	-
2.7608829729312947	126	-
2.7608829729312947	116	-
2.7608829729312947	106	-
2.7608829729312947	96	-
2.7608829729312947	86	-
2.7608829729312947	76	-
2.7608829729312947	66	-
2.7608829729312947	56	-
2.7608829729312947	46	-
2.7608829729312947	36	-
2.7608829729312947	26	-
2.7608829729312947	16	-
2.7608829729312947	6	-
1.7390683497852242	114	-
1.7390683497852242	104	-
1.7390683497852242	94	-
1.7390683497852242	84	-
1.7390683497852242	74	-
1.7390683497852242	64	-
1.7390683497852242	54	-
1.7390683497852242	44	-
1.7390683497852242	34	-
1.7390683497852242	24	-
1.7390683497852242	14	-
1.7390683497852242	4	-
-0.4278386805550345	91	-
-0.4278386805550345	81	-
-0.4278386805550345	71	-
-0.4278386805550345	61	-
-0.4278386805550345	51	-
-0.4278386805550345	41	-
2.5405460901566626	176	-
2.5405460901566626	166	-
2.5405460901566626	156	-
2.5405460901566626	146	-
2.5405460901566626	136	-
2.5405460901566626	126	-
2.5405460901566626	116	-
2.5405460901566626	106	-
2.5405460901566626	96	-
2.5405460901566626	86	-
4.229625264993514	177	+
4.229625264993514	167	+
4.229625264993514	157	+
4.229625264993514	147	+
4.229625264993514	137	+
4.229625264993514	127	+
4.229625264993514	117	+
4.229625264993514	107	+
4.229625264993514	97	+
4.229625264993514	87	+
4.229625264993514	77	+
4.229625264993514	67	+
4.229625264993514	57	+
4.229625264993514	47	+
4.229625264993514	37	+
4.229625264993514	27	+
4.229625264993514	17	+
4.229625264993514	7	+
2.275183929109329	72	+
2.275183929109329	62	+
2.275183929109329	52	+
2.275183929109329	42	+
2.275183929109329	32	+
2.275183929109329	22	+
2.275183929109329	12	+
2.275183929109329	2	+
1.7768816370904412	114	+
1.7768816370904412	104	+
1.7768816370904412	94	+
1.7768816370904412	84	+
1.7768816370904412	74	+
1.7768816370904412	64	+
1.7768816370904412	54	+
1.7768816370904412	44	+
1.7768816370904412	34	+
1.7768816370904412	24	+
1.7768816370904412	14	+
1.7768816370904412	4	+
0.5710624596499423	177	-
2.1650100482975283	179	+
2.1650100482975283	169	+
2.1650100482975283	159	+
2.1650100482975283	149	+
2.1650100482975283	139	+
2.1650100482975283	129	+
2.1650100482975283	119	+
2.1650100482975283	109	+
2.1650100482975283	99	+
2.1650100482975283	89	+
2.1650100482975283	79	+
2.1650100482975283	69	+
2.1650100482975283	59	+
2.1650100482975283	49	+
2.1650100482975283	39	+
2.1650100482975283	29	+
2.1650100482975283	19	+
2.1650100482975283	9	+
1.098786768899306	122	+
1.098786768899306	112	+
1.098786768899306	102	+
1.098786768899306	92	+
1.098786768899306	82	+
1.098786768899306	72	+
1.098786768899306	62	+
1.098786768899306	52	+
1.098786768899306	42	+
1.098786768899306	32	+
1.098786768899306	22	+
1.098786768899306	12	+
1.098786768899306	2	+
-0.01597575945263774	115	-
-0.01597575945263774	105	-
-0.01597575945263774	95	-
0.11836850271444188	181	+
0.11836850271444188	171	+
0.11836850271444188	161	+
0.11836850271444188	151	+
0.11836850271444188	141	+
0.11836850271444188	131	+
0.11836850271444188	121	+
0.11836850271444188	111	+
1.9822285714460959	179	-
1.9822285714460959	169	-
1.9822285714460959	159	-
1.9822285714460959	149	-
1.9822285714460959	139	-
1.9822285714460959	129	-
1.9822285714460959	119	-
1.9822285714460959	109	-
1.9822285714460959	99	-
1.9822285714460959	89	-
1.9822285714460959	79	-
1.9822285714460959	69	-
2.4332847372883895	179	-
2.4332847372883895	169	-
2.4332847372883895	159	-
2.4332847372883895	149	-
2.4332847372883895	139	-
2.4332847372883895	129	-
2.4332847372883895	119	-
2.4332847372883895	109	-
2.4332847372883895	99	-
2.4332847372883895	89	-
2.4332847372883895	79	-
2.4332847372883895	69	-
2.4332847372883895	59	-
2.4332847372883895	49	-
2.4332847372883895	39	-
2.4332847372883895	29	-
2.4332847372883895	19	-
2.4332847372883895	9	-
-0.19758427466412565	18	+
-0.19758427466412565	8	+
-0.005998428452808513	177	-
-0.005998428452808513	167	-
-0.005998428452808513	157	-
-0.005998428452808513	147	-
-0.005998428452808513	137	-
-0.005998428452808513	127	-
-0.005998428452808513	117	-
-0.005998428452808513	107	-
-0.005998428452808513	97	-
-0.005998428452808513	87	-
-0.005998428452808513	77	-
-0.005998428452808513	67	-
-0.005998428452808513	57	-
-0.005998428452808513	47	-
-0.005998428452808513	37	-
-0.005998428452808513	27	-
-0.005998428452808513	17	-
-0.005998428452808513	7	-
-0.41309714745777787	70	+
-0.41309714745777787	60	+
-0.41309714745777787	50	+
-0.41309714745777787	40	+
2.732454444922773	178	-
2.732454444922773	168	-
2.732454444922773	158	-
2.732454444922773	148	-
2.732454444922773	138	-
2.732454444922773	128	-
2.732454444922773	118	-
2.732454444922773	108	-
2.732454444922773	98	-
2.732454444922773	88	-
2.732454444922773	78	-
2.732454444922773	68	-
2.732454444922773	58	-
2.732454444922773	48	-
2.732454444922773	38	-
2.732454444922773	28	-
2.732454444922773	18	-
2.732454444922773	8	-
1.4843823494024206	117	-
1.4843823494024206	107	-
1.4843823494024206	97	-
1.4843823494024206	87	-
1.4843823494024206	77	-
1.4843823494024206	67	-
1.4843823494024206	57	-
1.4843823494024206	47	-
1.4843823494024206	37	-
1.4843823494024206	27	-
1.4843823494024206	17	-
1.4843823494024206	7	-
0.1982479592081136	10	+
0.1982479592081136	0	+
-1.0930245145221116	80	-
-1.0930245145221116	70	-
-1.0930245145221116	60	-
-1.0930245145221116	50	-
0.5486396253107094	180	+
0.5486396253107094	170	+
0.5486396253107094	160	+
0.5486396253107094	150	+
1.4878806817313353	178	-
1.4878806817313353	168	-
1.4878806817313353	158	-
1.4878806817313353	148	-
1.4878806817313353	138	-
1.4878806817313353	128	-
1.4878806817313353	118	-
1.4878806817313353	108	-
3.2924242029433906	182	+
3.2924242029433906	172	+
3.2924242029433906	162	+
3.2924242029433906	152	+
3.2924242029433906	142	+
3.2924242029433906	132	+
3.2924242029433906	122	+
3.2924242029433906	112	+
3.2924242029433906	102	+
3.2924242029433906	92	+
3.2924242029433906	82	+
3.2924242029433906	72	+
3.2924242029433906	62	+
3.2924242029433906	52	+
3.2924242029433906	42	+
3.2924242029433906	32	+
3.2924242029433906	22	+
3.2924242029433906	12	+
3.2924242029433906	2	+
0.1848953165254581	35	-
0.1848953165254581	25	-
0.1848953165254581	15	-
0.1848953165254581	5	-
-0.2013573832892317	25	+
-0.2013573832892317	15	+
-0.2013573832892317	5	+
-0.12611854504944348	176	+
0.04473017649241817	174	-
0.04473017649241817	164	-
1.0353923293610514	181	-
1.0353923293610514	171	-
1.0353923293610514	161	-
1.0353923293610514	151	-
1.0353923293610514	141	-
1.0353923293610514	131	-
1.0353923293610514	121	-
1.0353923293610514	111	-
1.0353923293610514	101	-
1.0353923293610514	91	-
1.0353923293610514	81	-
1.4381533277999936	180	+
1.4381533277999936	170	+
1.4381533277999936	160	+
1.4381533277999936	150	+
1.4381533277999936	140	+
1.4381533277999936	130	+
1.4381533277999936	120	+
1.4381533277999936	110	+
1.4381533277999936	100	+
1.4381533277999936	90	+
1.4381533277999936	80	+
1.4381533277999936	70	+
1.4381533277999936	60	+
1.4381533277999936	50	+
1.4381533277999936	40	+
1.4381533277999936	30	+
1.4381533277999936	20	+
1.4381533277999936	10	+
1.4381533277999936	0	+
-1.1055185713992115	75	-
-1.1055185713992115	65	-
-1.1055185713992115	55	-
-1.1055185713992115	45	-
-1.1055185713992115	35	-
-1.1055185713992115	25	-
-1.1055185713992115	15	-
-1.1055185713992115	5	-
-2.318401524387798	104	-
-2.318401524387798	94	-
0.4039422569167147	175	+
0.4039422569167147	165	+
0.4039422569167147	155	+
0.4039422569167147	145	+
0.4039422569167147	135	+
