3.0153754924319425	78	+
3.0153754924319425	68	+
3.0153754924319425	58	+
6.847623599787649	177	+
6.847623599787649	167	+
6.847623599787649	157	+
6.847623599787649	147	+
6.847623599787649	137	+
6.847623599787649	127	+
6.847623599787649	117	+
6.847623599787649	107	+
6.847623599787649	97	+
6.847623599787649	87	+
6.847623599787649	77	+
6.847623599787649	67	+
6.847623599787649	57	+
6.847623599787649	47	+
6.847623599787649	37	+
6.847623599787649	27	+
6.847623599787649	17	+
6.847623599787649	7	+
5.40447069357586	14	-
5.40447069357586	4	-
3.993065753671435	116	+
3.993065753671435	106	+
3.993065753671435	96	+
3.993065753671435	86	+
3.993065753671435	76	+
3.993065753671435	66	+
3.993065753671435	56	+
3.993065753671435	46	+
3.993065753671435	36	+
3.993065753671435	26	+
3.993065753671435	16	+
3.993065753671435	6	+
1.4221788315299257	182	-
1.4221788315299257	172	-
1.4221788315299257	162	-
1.4221788315299257	152	-
1.4221788315299257	142	-
1.4221788315299257	132	-
1.4221788315299257	122	-
1.4221788315299257	112	-
1.4221788315299257	102	-
1.4221788315299257	92	-
1.4221788315299257	82	-
1.4221788315299257	72	-
1.4221788315299257	62	-
1.712475408811043	183	-
1.712475408811043	173	-
1.712475408811043	163	-
1.712475408811043	153	-
1.712475408811043	143	-
3.7559041463792986	176	+
3.7559041463792986	166	+
3.7559041463792986	156	+
3.7559041463792986	146	+
3.7559041463792986	136	+
3.7559041463792986	126	+
3.7559041463792986	116	+
3.7559041463792986	106	+
3.7559041463792986	96	+
3.7559041463792986	86	+
5.236034778303013	179	-
5.236034778303013	169	-
5.236034778303013	159	-
5.236034778303013	149	-
5.236034778303013	139	-
5.236034778303013	129	-
5.236034778303013	119	-
5.236034778303013	109	-
5.236034778303013	99	-
5.236034778303013	89	-
5.236034778303013	79	-
5.236034778303013	69	-
5.236034778303013	59	-
5.236034778303013	49	-
5.236034778303013	39	-
5.236034778303013	29	-
5.236034778303013	19	-
5.236034778303013	9	-
3.022434575577608	74	-
3.022434575577608	64	-
3.022434575577608	54	-
3.022434575577608	44	-
3.022434575577608	34	-
3.022434575577608	24	-
3.4185275562657234	177	-
3.4185275562657234	167	-
3.4185275562657234	157	-
3.4185275562657234	147	-
3.4185275562657234	137	-
3.4185275562657234	127	-
3.4185275562657234	117	-
3.4185275562657234	107	-
3.4185275562657234	97	-
3.4185275562657234	87	-
3.4185275562657234	77	-
3.4185275562657234	67	-
3.4185275562657234	57	-
3.4185275562657234	47	-
3.4185275562657234	37	-
3.4185275562657234	27	-
3.4185275562657234	17	-
3.4185275562657234	7	-
2.507733432127078	69	+
2.507733432127078	59	+
2.507733432127078	49	+
2.507733432127078	39	+
2.507733432127078	29	+
2.507733432127078	19	+
2.507733432127078	9	+
1.448717695926971	162	-
4.25248582726982	179	+
4.25248582726982	169	+
4.25248582726982	159	+
4.25248582726982	149	+
4.25248582726982	139	+
4.25248582726982	129	+
4.25248582726982	119	+
4.25248582726982	109	+
4.25248582726982	99	+
4.25248582726982	89	+
4.25248582726982	79	+
4.25248582726982	69	+
4.25248582726982	59	+
4.25248582726982	49	+
4.25248582726982	39	+
4.25248582726982	29	+
4.25248582726982	19	+
4.25248582726982	9	+
3.087267368925624	14	-
3.087267368925624	4	-
1.3452621762677155	115	+
1.3452621762677155	105	+
1.3452621762677155	95	+
2.4141430757580133	183	-
2.4141430757580133	173	-
2.4141430757580133	163	-
2.4141430757580133	153	-
2.4141430757580133	143	-
2.4141430757580133	133	-
2.4141430757580133	123	-
2.4141430757580133	113	-
2.4141430757580133	103	-
2.4141430757580133	93	-
2.4141430757580133	83	-
2.4141430757580133	73	-
2.4141430757580133	63	-
