2.9978882146187815	84	-
2.9978882146187815	74	-
2.9978882146187815	64	-
2.9978882146187815	54	-
2.9978882146187815	44	-
2.9978882146187815	34	-
2.9978882146187815	24	-
2.9978882146187815	14	-
2.9978882146187815	4	-
2.9673303872912027	57	+
6.253681562225399	191	-
6.253681562225399	181	-
6.253681562225399	171	-
6.253681562225399	161	-
6.253681562225399	151	-
6.253681562225399	141	-
6.253681562225399	131	-
6.253681562225399	121	-
6.253681562225399	111	-
6.253681562225399	101	-
6.253681562225399	91	-
6.253681562225399	81	-
6.253681562225399	71	-
6.253681562225399	61	-
6.253681562225399	51	-
6.253681562225399	41	-
6.253681562225399	31	-
6.253681562225399	21	-
6.253681562225399	11	-
6.253681562225399	1	-
5.485366071291815	84	+
5.485366071291815	74	+
5.485366071291815	64	+
5.485366071291815	54	+
5.485366071291815	44	+
5.485366071291815	34	+
5.485366071291815	24	+
5.485366071291815	14	+
5.485366071291815	4	+
2.891756065077503	38	-
2.891756065077503	28	-
2.891756065077503	18	-
2.891756065077503	8	-
2.4549854132018174	103	+
2.837715123434457	187	-
3.1432871625139707	193	+
3.1432871625139707	183	+
3.7135235720274404	185	-
3.7135235720274404	175	-
3.7135235720274404	165	-
3.7135235720274404	155	-
3.7135235720274404	145	-
3.7135235720274404	135	-
3.7135235720274404	125	-
3.7135235720274404	115	-
3.7135235720274404	105	-
3.7135235720274404	95	-
3.7135235720274404	85	-
3.7135235720274404	75	-
3.7135235720274404	65	-
4.302668894509592	165	-
4.302668894509592	155	-
4.302668894509592	145	-
4.302668894509592	135	-
4.302668894509592	125	-
4.302668894509592	115	-
4.302668894509592	105	-
4.302668894509592	95	-
4.302668894509592	85	-
4.302668894509592	75	-
4.302668894509592	65	-
4.302668894509592	55	-
4.302668894509592	45	-
4.302668894509592	35	-
4.302668894509592	25	-
4.302668894509592	15	-
4.302668894509592	5	-
2.646999076173637	135	+
2.646999076173637	125	+
2.646999076173637	115	+
2.646999076173637	105	+
2.646999076173637	95	+
2.646999076173637	85	+
2.646999076173637	75	+
2.646999076173637	65	+
2.708034241991853	184	-
2.708034241991853	174	-
5.543169133960879	191	+
5.543169133960879	181	+
5.543169133960879	171	+
4.432723796831457	97	-
4.432723796831457	87	-
5.3553111689699495	191	-
5.3553111689699495	181	-
5.3553111689699495	171	-
5.3553111689699495	161	-
5.3553111689699495	151	-
5.3553111689699495	141	-
5.3553111689699495	131	-
5.3553111689699495	121	-
5.3553111689699495	111	-
5.3553111689699495	101	-
5.3553111689699495	91	-
5.3553111689699495	81	-
5.3553111689699495	71	-
5.3553111689699495	61	-
5.3553111689699495	51	-
5.3553111689699495	41	-
5.3553111689699495	31	-
5.3553111689699495	21	-
5.3553111689699495	11	-
5.3553111689699495	1	-
5.263814933612955	30	-
5.263814933612955	20	-
5.263814933612955	10	-
5.263814933612955	0	-
5.20563785006463	18	-
5.20563785006463	8	-
3.07862705016287	97	+
3.07862705016287	87	+
6.904615550649901	63	+
6.904615550649901	53	+
6.904615550649901	43	+
6.904615550649901	33	+
6.904615550649901	23	+
6.904615550649901	13	+
6.904615550649901	3	+
3.0354429391444717	52	-
3.0354429391444717	42	-
3.0354429391444717	32	-
3.0354429391444717	22	-
3.0354429391444717	12	-
3.4857910295890693	188	+
3.4857910295890693	178	+
3.6764414592640313	185	+
3.6764414592640313	175	+
3.6764414592640313	165	+
3.6764414592640313	155	+
3.6764414592640313	145	+
3.6764414592640313	135	+
3.6764414592640313	125	+
3.6764414592640313	115	+
3.6764414592640313	105	+
3.6764414592640313	95	+
3.6764414592640313	85	+
3.6764414592640313	75	+
3.6764414592640313	65	+
3.6764414592640313	55	+
4.0223277142561065	186	+
4.0223277142561065	176	+
4.199161540123479	29	+
4.199161540123479	19	+
4.199161540123479	9	+
3.895884586994969	178	-
3.895884586994969	168	-
3.895884586994969	158	-
3.895884586994969	148	-
3.895884586994969	138	-
3.895884586994969	128	-
3.895884586994969	118	-
3.895884586994969	108	-
3.895884586994969	98	-
3.895884586994969	88	-
3.895884586994969	78	-
3.895884586994969	68	-
3.895884586994969	58	-
3.895884586994969	48	-
3.895884586994969	38	-
3.895884586994969	28	-
3.895884586994969	18	-
3.895884586994969	8	-
2.649857158443528	90	+
4.023314694161668	191	-
4.023314694161668	181	-
4.023314694161668	171	-
4.023314694161668	161	-
4.023314694161668	151	-
4.023314694161668	141	-
4.023314694161668	131	-
4.720414647105379	191	-
3.3589682304163566	148	-
3.3589682304163566	138	-
3.3589682304163566	128	-
3.3589682304163566	118	-
3.3589682304163566	108	-
3.3589682304163566	98	-
3.3589682304163566	88	-
3.3589682304163566	78	-
3.3589682304163566	68	-
3.3589682304163566	58	-
3.3589682304163566	48	-
3.3589682304163566	38	-
3.3589682304163566	28	-
3.3589682304163566	18	-
3.3589682304163566	8	-
2.9673303872912027	157	+
2.9673303872912027	147	+
4.195929436974328	188	-
4.195929436974328	178	-
4.195929436974328	168	-
4.195929436974328	158	-
4.195929436974328	148	-
4.195929436974328	138	-
5.263814933612954	191	+
5.263814933612954	181	+
5.263814933612954	171	+
5.263814933612954	161	+
5.263814933612954	151	+
5.263814933612954	141	+
5.263814933612954	131	+
6.904615550649902	134	-
6.904615550649902	124	-
6.904615550649902	114	-
6.904615550649902	104	-
6.904615550649902	94	-
6.904615550649902	84	-
6.904615550649902	74	-
6.904615550649902	64	-
6.904615550649902	54	-
6.904615550649902	44	-
6.904615550649902	34	-
6.904615550649902	24	-
6.904615550649902	14	-
6.904615550649902	4	-
6.006619178273715	59	-
6.006619178273715	49	-
6.006619178273715	39	-
6.006619178273715	29	-
6.006619178273715	19	-
6.006619178273715	9	-
2.9436057770168675	163	+
2.9436057770168675	153	+
2.9436057770168675	143	+
2.9436057770168675	133	+
2.9436057770168675	123	+
2.9436057770168675	113	+
2.9436057770168675	103	+
2.9436057770168675	93	+
2.9436057770168675	83	+
2.9436057770168675	73	+
5.074969988716464	45	+
5.074969988716464	35	+
5.074969988716464	25	+
5.074969988716464	15	+
5.074969988716464	5	+
3.5256656070365118	7	-
3.4890231327382213	159	-
3.6764414592640313	187	+
3.6764414592640313	177	+
3.6764414592640313	167	+
3.6764414592640313	157	+
3.6764414592640313	147	+
3.6764414592640313	137	+
3.6764414592640313	127	+
3.6764414592640313	117	+
3.6764414592640313	107	+
3.6764414592640313	97	+
3.6764414592640313	87	+
3.6764414592640313	77	+
3.6764414592640313	67	+
3.6764414592640313	57	+
3.6764414592640313	47	+
3.6764414592640313	37	+
5.2056378500646305	189	+
5.2056378500646305	179	+
5.2056378500646305	169	+
5.2056378500646305	159	+
5.2056378500646305	149	+
5.2056378500646305	139	+
5.2056378500646305	129	+
3.5426900535020067	155	-
3.5426900535020067	145	-
3.5426900535020067	135	-
3.5426900535020067	125	-
3.5426900535020067	115	-
3.5426900535020067	105	-
3.5426900535020067	95	-
3.5426900535020067	85	-
3.5426900535020067	75	-
3.5426900535020067	65	-
3.5426900535020067	55	-
3.5426900535020067	45	-
5.726890957046529	186	+
5.726890957046529	176	+
5.726890957046529	166	+
5.726890957046529	156	+
5.726890957046529	146	+
5.726890957046529	136	+
5.726890957046529	126	+
5.726890957046529	116	+
5.726890957046529	106	+
5.726890957046529	96	+
5.726890957046529	86	+
5.726890957046529	76	+
5.726890957046529	66	+
5.726890957046529	56	+
5.726890957046529	46	+
5.726890957046529	36	+
5.726890957046529	26	+
5.726890957046529	16	+
